Date:Start..ET.:Visitor.Neutral:PTS:Home.Neutral:PTS.1
Tue, Oct 30, 2007:"7:30 pm":Utah Jazz:117:Golden State Warriors:96
Tue, Oct 30, 2007:"7:30 pm":Houston Rockets:95:Los Angeles Lakers:93
Tue, Oct 30, 2007:"7:00 pm":Portland Trail Blazers:97:San Antonio Spurs:106
Wed, Oct 31, 2007:"8:00 pm":Dallas Mavericks:92:Cleveland Cavaliers:74
Wed, Oct 31, 2007:"8:30 pm":Seattle SuperSonics:103:Denver Nuggets:120
Wed, Oct 31, 2007:"7:00 pm":Washington Wizards:110:Indiana Pacers:119
Wed, Oct 31, 2007:"7:00 pm":San Antonio Spurs:104:Memphis Grizzlies:101
Wed, Oct 31, 2007:"7:30 pm":Chicago Bulls:103:New Jersey Nets:112
Wed, Oct 31, 2007:"7:00 pm":Sacramento Kings:90:New Orleans Hornets:104
Wed, Oct 31, 2007:"7:00 pm":Milwaukee Bucks:83:Orlando Magic:102
Wed, Oct 31, 2007:"7:00 pm":Philadelphia 76ers:97:Toronto Raptors:106
Thu, Nov 1, 2007:"8:00 pm":Detroit Pistons:91:Miami Heat:80
Thu, Nov 1, 2007:"7:30 pm":Phoenix Suns:106:Seattle SuperSonics:99
Thu, Nov 1, 2007:"7:00 pm":Houston Rockets:106:Utah Jazz:95
Fri, Nov 2, 2007:"7:30 pm":Dallas Mavericks:94:Atlanta Hawks:101
Fri, Nov 2, 2007:"8:00 pm":Washington Wizards:83:Boston Celtics:103
Fri, Nov 2, 2007:"7:00 pm":Milwaukee Bucks:99:Charlotte Bobcats:102
Fri, Nov 2, 2007:"7:30 pm":Philadelphia 76ers:96:Chicago Bulls:85
Fri, Nov 2, 2007:"7:30 pm":New York Knicks:106:Cleveland Cavaliers:110
Fri, Nov 2, 2007:"7:00 pm":Miami Heat:85:Indiana Pacers:87
Fri, Nov 2, 2007:"7:30 pm":Golden State Warriors:114:Los Angeles Clippers:120
Fri, Nov 2, 2007:"7:00 pm":Denver Nuggets:99:Minnesota Timberwolves:91
Fri, Nov 2, 2007:"7:30 pm":Toronto Raptors:106:New Jersey Nets:69
Fri, Nov 2, 2007:"7:00 pm":Portland Trail Blazers:93:New Orleans Hornets:113
Fri, Nov 2, 2007:"7:00 pm":Detroit Pistons:116:Orlando Magic:92
Fri, Nov 2, 2007:"7:30 pm":Los Angeles Lakers:119:Phoenix Suns:98
Fri, Nov 2, 2007:"7:30 pm":Sacramento Kings:80:San Antonio Spurs:96
Sat, Nov 3, 2007:"7:30 pm":Sacramento Kings:102:Dallas Mavericks:123
Sat, Nov 3, 2007:"7:30 pm":Portland Trail Blazers:80:Houston Rockets:89
Sat, Nov 3, 2007:"7:00 pm":Indiana Pacers:121:Memphis Grizzlies:111
Sat, Nov 3, 2007:"7:30 pm":Chicago Bulls:72:Milwaukee Bucks:78
Sat, Nov 3, 2007:"7:00 pm":New Jersey Nets:93:Philadelphia 76ers:88
Sat, Nov 3, 2007:"7:00 pm":Golden State Warriors:110:Utah Jazz:133
Sat, Nov 3, 2007:"7:00 pm":Orlando Magic:94:Washington Wizards:82
Sun, Nov 4, 2007:"6:00 pm":New Orleans Hornets:93:Denver Nuggets:88
Sun, Nov 4, 2007:"7:30 pm":Atlanta Hawks:91:Detroit Pistons:92
Sun, Nov 4, 2007:"12:30 pm":Seattle SuperSonics:101:Los Angeles Clippers:115
Sun, Nov 4, 2007:"6:30 pm":Utah Jazz:109:Los Angeles Lakers:119
Sun, Nov 4, 2007:"6:00 pm":Charlotte Bobcats:90:Miami Heat:88
Sun, Nov 4, 2007:"6:00 pm":Minnesota Timberwolves:93:New York Knicks:97
Sun, Nov 4, 2007:"6:00 pm":Cleveland Cavaliers:92:Phoenix Suns:103
Sun, Nov 4, 2007:"2:30 pm":Boston Celtics:98:Toronto Raptors:95
Mon, Nov 5, 2007:"7:30 pm":Houston Rockets:98:Dallas Mavericks:107
Tue, Nov 6, 2007:"7:00 pm":Phoenix Suns:115:Charlotte Bobcats:83
Tue, Nov 6, 2007:"7:30 pm":Los Angeles Clippers:97:Chicago Bulls:91
Tue, Nov 6, 2007:"7:30 pm":Cleveland Cavaliers:108:Golden State Warriors:104
Tue, Nov 6, 2007:"7:30 pm":San Antonio Spurs:81:Houston Rockets:89
Tue, Nov 6, 2007:"7:30 pm":New Orleans Hornets:118:Los Angeles Lakers:104
Tue, Nov 6, 2007:"7:00 pm":Toronto Raptors:85:Milwaukee Bucks:112
Tue, Nov 6, 2007:"7:00 pm":Orlando Magic:111:Minnesota Timberwolves:103
Tue, Nov 6, 2007:"7:30 pm":Atlanta Hawks:82:New Jersey Nets:87
Tue, Nov 6, 2007:"7:30 pm":Denver Nuggets:112:New York Knicks:119
Tue, Nov 6, 2007:"7:00 pm":Seattle SuperSonics:98:Sacramento Kings:104
Wed, Nov 7, 2007:"7:00 pm":Phoenix Suns:96:Atlanta Hawks:105
Wed, Nov 7, 2007:"7:30 pm":Denver Nuggets:93:Boston Celtics:119
Wed, Nov 7, 2007:"7:00 pm":Los Angeles Clippers:104:Indiana Pacers:89
Wed, Nov 7, 2007:"7:00 pm":Charlotte Bobcats:63:Philadelphia 76ers:94
Wed, Nov 7, 2007:"7:30 pm":New Orleans Hornets:90:Portland Trail Blazers:93
Wed, Nov 7, 2007:"7:00 pm":Miami Heat:78:San Antonio Spurs:88
Wed, Nov 7, 2007:"7:00 pm":Memphis Grizzlies:105:Seattle SuperSonics:98
Wed, Nov 7, 2007:"7:00 pm":Orlando Magic:105:Toronto Raptors:96
Wed, Nov 7, 2007:"8:30 pm":Cleveland Cavaliers:101:Utah Jazz:103
Thu, Nov 8, 2007:"7:00 pm":Detroit Pistons:93:Chicago Bulls:97
Thu, Nov 8, 2007:"7:30 pm":Dallas Mavericks:120:Golden State Warriors:115
Thu, Nov 8, 2007:"7:30 pm":Washington Wizards:85:New Jersey Nets:87
Fri, Nov 9, 2007:"7:30 pm":Atlanta Hawks:83:Boston Celtics:106
Fri, Nov 9, 2007:"7:00 pm":Indiana Pacers:87:Charlotte Bobcats:96
Fri, Nov 9, 2007:"8:00 pm":Los Angeles Clippers:79:Detroit Pistons:103
Fri, Nov 9, 2007:"7:30 pm":Milwaukee Bucks:88:Houston Rockets:104
Fri, Nov 9, 2007:"7:30 pm":Minnesota Timberwolves:93:Los Angeles Lakers:107
Fri, Nov 9, 2007:"7:30 pm":Phoenix Suns:106:Miami Heat:101
Fri, Nov 9, 2007:"7:00 pm":San Antonio Spurs:97:New Orleans Hornets:85
Fri, Nov 9, 2007:"7:30 pm":Orlando Magic:112:New York Knicks:102
Fri, Nov 9, 2007:"7:00 pm":Toronto Raptors:105:Philadelphia 76ers:103
Fri, Nov 9, 2007:"7:00 pm":Memphis Grizzlies:98:Portland Trail Blazers:110
Fri, Nov 9, 2007:"7:30 pm":Cleveland Cavaliers:93:Sacramento Kings:91
Fri, Nov 9, 2007:"7:30 pm":Utah Jazz:103:Seattle SuperSonics:101
Fri, Nov 9, 2007:"8:00 pm":Denver Nuggets:118:Washington Wizards:92
Sat, Nov 10, 2007:"7:30 pm":Toronto Raptors:101:Chicago Bulls:71
Sat, Nov 10, 2007:"7:00 pm":Denver Nuggets:113:Indiana Pacers:106
Sat, Nov 10, 2007:"7:30 pm":Boston Celtics:112:New Jersey Nets:101
Sat, Nov 10, 2007:"7:00 pm":Phoenix Suns:106:Orlando Magic:96
Sat, Nov 10, 2007:"7:00 pm":Dallas Mavericks:82:Portland Trail Blazers:91
Sat, Nov 10, 2007:"7:00 pm":Minnesota Timberwolves:93:Sacramento Kings:100
Sat, Nov 10, 2007:"7:00 pm":Memphis Grizzlies:94:Utah Jazz:118
Sun, Nov 11, 2007:"2:00 pm":Washington Wizards:101:Atlanta Hawks:90
Sun, Nov 11, 2007:"6:00 pm":Houston Rockets:85:Charlotte Bobcats:82
Sun, Nov 11, 2007:"6:30 pm":Cleveland Cavaliers:103:Los Angeles Clippers:95
Sun, Nov 11, 2007:"6:00 pm":Miami Heat:75:New York Knicks:72
Sun, Nov 11, 2007:"6:00 pm":New Orleans Hornets:93:Philadelphia 76ers:72
Sun, Nov 11, 2007:"7:00 pm":Milwaukee Bucks:88:San Antonio Spurs:113
Sun, Nov 11, 2007:"6:00 pm":Detroit Pistons:107:Seattle SuperSonics:103
Mon, Nov 12, 2007:"7:00 pm":Cleveland Cavaliers:100:Denver Nuggets:122
Mon, Nov 12, 2007:"7:30 pm":New Orleans Hornets:84:New Jersey Nets:82
Mon, Nov 12, 2007:"7:00 pm":Sacramento Kings:93:Utah Jazz:117
Tue, Nov 13, 2007:"7:00 pm":Miami Heat:76:Charlotte Bobcats:91
Tue, Nov 13, 2007:"7:30 pm":Philadelphia 76ers:84:Dallas Mavericks:99
Tue, Nov 13, 2007:"7:00 pm":Boston Celtics:101:Indiana Pacers:86
Tue, Nov 13, 2007:"7:00 pm":Houston Rockets:99:Memphis Grizzlies:105
Tue, Nov 13, 2007:"7:00 pm":Seattle SuperSonics:76:Orlando Magic:103
Tue, Nov 13, 2007:"7:00 pm":New York Knicks:102:Phoenix Suns:113
Tue, Nov 13, 2007:"7:00 pm":Detroit Pistons:94:Portland Trail Blazers:102
Tue, Nov 13, 2007:"7:30 pm":Los Angeles Lakers:92:San Antonio Spurs:107
Wed, Nov 14, 2007:"7:00 pm":Charlotte Bobcats:109:Atlanta Hawks:117
Wed, Nov 14, 2007:"7:30 pm":New Jersey Nets:69:Boston Celtics:91
Wed, Nov 14, 2007:"7:00 pm":Orlando Magic:117:Cleveland Cavaliers:116
Wed, Nov 14, 2007:"7:00 pm":Portland Trail Blazers:93:Denver Nuggets:110
Wed, Nov 14, 2007:"7:30 pm":Detroit Pistons:111:Golden State Warriors:104
Wed, Nov 14, 2007:"8:00 pm":Los Angeles Lakers:93:Houston Rockets:90
Wed, Nov 14, 2007:"7:30 pm":New York Knicks:81:Los Angeles Clippers:84
Wed, Nov 14, 2007:"7:30 pm":Seattle SuperSonics:104:Miami Heat:95
Wed, Nov 14, 2007:"7:00 pm":Memphis Grizzlies:99:Milwaukee Bucks:102
Wed, Nov 14, 2007:"7:00 pm":Sacramento Kings:103:Minnesota Timberwolves:108
Wed, Nov 14, 2007:"7:00 pm":Philadelphia 76ers:76:New Orleans Hornets:95
Wed, Nov 14, 2007:"7:00 pm":Utah Jazz:92:Toronto Raptors:88
Wed, Nov 14, 2007:"7:00 pm":Indiana Pacers:90:Washington Wizards:103
Thu, Nov 15, 2007:"7:00 pm":San Antonio Spurs:92:Dallas Mavericks:105
Thu, Nov 15, 2007:"8:30 pm":Chicago Bulls:102:Phoenix Suns:112
Fri, Nov 16, 2007:"7:30 pm":Seattle SuperSonics:126:Atlanta Hawks:123
Fri, Nov 16, 2007:"7:30 pm":Miami Heat:91:Boston Celtics:92
Fri, Nov 16, 2007:"7:30 pm":Utah Jazz:94:Cleveland Cavaliers:99
Fri, Nov 16, 2007:"7:30 pm":Los Angeles Clippers:105:Golden State Warriors:122
Fri, Nov 16, 2007:"7:30 pm":Detroit Pistons:91:Los Angeles Lakers:103
Fri, Nov 16, 2007:"7:00 pm":New Orleans Hornets:120:Memphis Grizzlies:118
Fri, Nov 16, 2007:"7:00 pm":Washington Wizards:105:Minnesota Timberwolves:89
Fri, Nov 16, 2007:"7:30 pm":Orlando Magic:95:New Jersey Nets:70
Fri, Nov 16, 2007:"7:00 pm":Portland Trail Blazers:88:Philadelphia 76ers:92
Fri, Nov 16, 2007:"7:00 pm":New York Knicks:118:Sacramento Kings:123
Fri, Nov 16, 2007:"7:00 pm":Houston Rockets:84:San Antonio Spurs:90
Fri, Nov 16, 2007:"7:00 pm":Indiana Pacers:101:Toronto Raptors:110
Sat, Nov 17, 2007:"7:00 pm":Seattle SuperSonics:84:Charlotte Bobcats:100
Sat, Nov 17, 2007:"7:30 pm":Memphis Grizzlies:105:Dallas Mavericks:108
Sat, Nov 17, 2007:"7:00 pm":New York Knicks:83:Denver Nuggets:115
Sat, Nov 17, 2007:"7:30 pm":Phoenix Suns:115:Houston Rockets:105
Sat, Nov 17, 2007:"7:00 pm":Utah Jazz:97:Indiana Pacers:117
Sat, Nov 17, 2007:"7:30 pm":Chicago Bulls:92:Los Angeles Clippers:73
Sat, Nov 17, 2007:"7:30 pm":Atlanta Hawks:96:Milwaukee Bucks:105
Sat, Nov 17, 2007:"7:00 pm":New Orleans Hornets:100:Minnesota Timberwolves:82
Sat, Nov 17, 2007:"7:30 pm":Miami Heat:91:New Jersey Nets:87
Sat, Nov 17, 2007:"7:00 pm":Portland Trail Blazers:90:Washington Wizards:109
Sun, Nov 18, 2007:"6:30 pm":Chicago Bulls:78:Los Angeles Lakers:106
Sun, Nov 18, 2007:"6:00 pm":Boston Celtics:102:Orlando Magic:104
Sun, Nov 18, 2007:"6:00 pm":Detroit Pistons:95:Sacramento Kings:105
Sun, Nov 18, 2007:"1:00 pm":Golden State Warriors:106:Toronto Raptors:100
Mon, Nov 19, 2007:"7:00 pm":Portland Trail Blazers:92:Charlotte Bobcats:101
Mon, Nov 19, 2007:"7:00 pm":Seattle SuperSonics:108:Memphis Grizzlies:125
Mon, Nov 19, 2007:"7:00 pm":Orlando Magic:95:New Orleans Hornets:88
Mon, Nov 19, 2007:"7:00 pm":New Jersey Nets:75:Utah Jazz:102
Tue, Nov 20, 2007:"7:00 pm":San Antonio Spurs:95:Atlanta Hawks:83
Tue, Nov 20, 2007:"7:00 pm":Milwaukee Bucks:111:Cleveland Cavaliers:107
Tue, Nov 20, 2007:"7:30 pm":Toronto Raptors:99:Dallas Mavericks:105
Tue, Nov 20, 2007:"7:00 pm":Chicago Bulls:91:Denver Nuggets:112
Tue, Nov 20, 2007:"7:00 pm":Los Angeles Lakers:134:Indiana Pacers:114
Tue, Nov 20, 2007:"7:30 pm":Golden State Warriors:108:New York Knicks:82
Tue, Nov 20, 2007:"7:00 pm":Phoenix Suns:100:Sacramento Kings:98
Tue, Nov 20, 2007:"7:00 pm":Philadelphia 76ers:101:Washington Wizards:116
Wed, Nov 21, 2007:"7:30 pm":Golden State Warriors:82:Boston Celtics:105
Wed, Nov 21, 2007:"7:00 pm":Washington Wizards:114:Charlotte Bobcats:111
Wed, Nov 21, 2007:"8:00 pm":New York Knicks:86:Detroit Pistons:98
Wed, Nov 21, 2007:"6:30 pm":Dallas Mavericks:100:Houston Rockets:94
Wed, Nov 21, 2007:"7:30 pm":Denver Nuggets:90:Los Angeles Clippers:101
Wed, Nov 21, 2007:"7:00 pm":Toronto Raptors:95:Memphis Grizzlies:89
Wed, Nov 21, 2007:"7:30 pm":Atlanta Hawks:82:Miami Heat:79
Wed, Nov 21, 2007:"7:00 pm":Los Angeles Lakers:103:Milwaukee Bucks:110
Wed, Nov 21, 2007:"7:00 pm":Cleveland Cavaliers:97:Minnesota Timberwolves:86
Wed, Nov 21, 2007:"7:00 pm":Indiana Pacers:105:New Orleans Hornets:93
Wed, Nov 21, 2007:"7:00 pm":Sacramento Kings:111:Phoenix Suns:127
Wed, Nov 21, 2007:"7:00 pm":New Jersey Nets:106:Portland Trail Blazers:101
Wed, Nov 21, 2007:"7:30 pm":Orlando Magic:110:San Antonio Spurs:128
Fri, Nov 23, 2007:"7:30 pm":Los Angeles Lakers:94:Boston Celtics:107
Fri, Nov 23, 2007:"7:00 pm":Minnesota Timberwolves:93:Denver Nuggets:99
Fri, Nov 23, 2007:"8:00 pm":Philadelphia 76ers:78:Detroit Pistons:83
Fri, Nov 23, 2007:"8:00 pm":Dallas Mavericks:107:Indiana Pacers:111
Fri, Nov 23, 2007:"8:00 pm":Houston Rockets:91:Miami Heat:98
Fri, Nov 23, 2007:"7:00 pm":Charlotte Bobcats:92:Orlando Magic:105
Fri, Nov 23, 2007:"7:00 pm":Los Angeles Clippers:94:Phoenix Suns:113
Fri, Nov 23, 2007:"7:00 pm":Sacramento Kings:84:Portland Trail Blazers:87
Fri, Nov 23, 2007:"7:30 pm":Memphis Grizzlies:88:San Antonio Spurs:101
Fri, Nov 23, 2007:"7:30 pm":New Jersey Nets:98:Seattle SuperSonics:93
Fri, Nov 23, 2007:"7:00 pm":New Orleans Hornets:71:Utah Jazz:99
Fri, Nov 23, 2007:"7:00 pm":Golden State Warriors:123:Washington Wizards:115
Sat, Nov 24, 2007:"7:00 pm":Boston Celtics:96:Charlotte Bobcats:95
Sat, Nov 24, 2007:"1:00 pm":Toronto Raptors:108:Cleveland Cavaliers:111
Sat, Nov 24, 2007:"7:30 pm":Denver Nuggets:81:Houston Rockets:109
Sat, Nov 24, 2007:"7:30 pm":New Orleans Hornets:98:Los Angeles Clippers:89
Sat, Nov 24, 2007:"7:00 pm":Washington Wizards:118:Memphis Grizzlies:124
Sat, Nov 24, 2007:"8:00 pm":Dallas Mavericks:95:Milwaukee Bucks:97
Sat, Nov 24, 2007:"7:00 pm":Atlanta Hawks:94:Minnesota Timberwolves:87
Sat, Nov 24, 2007:"1:00 pm":Chicago Bulls:78:New York Knicks:85
Sat, Nov 24, 2007:"7:00 pm":Miami Heat:99:Orlando Magic:120
Sat, Nov 24, 2007:"7:00 pm":Golden State Warriors:100:Philadelphia 76ers:98
Sun, Nov 25, 2007:"1:00 pm":Utah Jazz:103:Detroit Pistons:93
Sun, Nov 25, 2007:"2:30 pm":Cleveland Cavaliers:111:Indiana Pacers:106
Sun, Nov 25, 2007:"6:30 pm":New Jersey Nets:102:Los Angeles Lakers:100
Sun, Nov 25, 2007:"6:00 pm":San Antonio Spurs:116:Seattle SuperSonics:101
Sun, Nov 25, 2007:"12:00 pm":Chicago Bulls:78:Toronto Raptors:93
Mon, Nov 26, 2007:"7:30 pm":Washington Wizards:110:Dallas Mavericks:98
Mon, Nov 26, 2007:"7:30 pm":Phoenix Suns:114:Golden State Warriors:129
Mon, Nov 26, 2007:"7:30 pm":Houston Rockets:88:Los Angeles Clippers:71
Mon, Nov 26, 2007:"7:00 pm":Minnesota Timberwolves:103:New Orleans Hornets:94
Mon, Nov 26, 2007:"7:30 pm":Utah Jazz:109:New York Knicks:113
Mon, Nov 26, 2007:"7:00 pm":Orlando Magic:85:Portland Trail Blazers:74
Mon, Nov 26, 2007:"7:00 pm":San Antonio Spurs:99:Sacramento Kings:112
Tue, Nov 27, 2007:"7:30 pm":Atlanta Hawks:78:Chicago Bulls:90
Tue, Nov 27, 2007:"7:00 pm":Boston Celtics:104:Cleveland Cavaliers:109
Tue, Nov 27, 2007:"7:00 pm":Indiana Pacers:112:Denver Nuggets:110
Tue, Nov 27, 2007:"7:30 pm":Seattle SuperSonics:99:Los Angeles Lakers:106
Tue, Nov 27, 2007:"7:30 pm":Charlotte Bobcats:90:Miami Heat:110
Tue, Nov 27, 2007:"7:00 pm":Philadelphia 76ers:114:Milwaukee Bucks:99
Tue, Nov 27, 2007:"7:30 pm":Memphis Grizzlies:110:New Jersey Nets:103
Wed, Nov 28, 2007:"7:00 pm":Milwaukee Bucks:80:Atlanta Hawks:96
Wed, Nov 28, 2007:"7:30 pm":Minnesota Timberwolves:103:Dallas Mavericks:109
Wed, Nov 28, 2007:"7:30 pm":Cleveland Cavaliers:74:Detroit Pistons:109
Wed, Nov 28, 2007:"7:00 pm":Utah Jazz:106:Philadelphia 76ers:95
Wed, Nov 28, 2007:"7:00 pm":Houston Rockets:100:Phoenix Suns:94
Wed, Nov 28, 2007:"7:00 pm":Indiana Pacers:95:Portland Trail Blazers:89
Wed, Nov 28, 2007:"7:00 pm":Golden State Warriors:103:Sacramento Kings:96
Wed, Nov 28, 2007:"7:30 pm":Washington Wizards:94:San Antonio Spurs:109
Wed, Nov 28, 2007:"7:00 pm":Orlando Magic:110:Seattle SuperSonics:94
Wed, Nov 28, 2007:"7:00 pm":Memphis Grizzlies:91:Toronto Raptors:103
Thu, Nov 29, 2007:"8:00 pm":New York Knicks:59:Boston Celtics:104
Thu, Nov 29, 2007:"7:30 pm":Houston Rockets:94:Golden State Warriors:113
Thu, Nov 29, 2007:"7:30 pm":Denver Nuggets:99:Los Angeles Lakers:127
Fri, Nov 30, 2007:"7:30 pm":New Orleans Hornets:92:Atlanta Hawks:86
Fri, Nov 30, 2007:"7:30 pm":Portland Trail Blazers:80:Dallas Mavericks:91
Fri, Nov 30, 2007:"8:30 pm":Los Angeles Clippers:107:Denver Nuggets:123
Fri, Nov 30, 2007:"8:00 pm":Boston Celtics:95:Miami Heat:85
Fri, Nov 30, 2007:"7:00 pm":San Antonio Spurs:106:Minnesota Timberwolves:91
Fri, Nov 30, 2007:"7:30 pm":Milwaukee Bucks:88:New York Knicks:91
Fri, Nov 30, 2007:"7:00 pm":Washington Wizards:84:Philadelphia 76ers:85
Fri, Nov 30, 2007:"7:00 pm":Orlando Magic:106:Phoenix Suns:110
Fri, Nov 30, 2007:"7:30 pm":Indiana Pacers:93:Seattle SuperSonics:95
Fri, Nov 30, 2007:"7:00 pm":Cleveland Cavaliers:82:Toronto Raptors:91
Fri, Nov 30, 2007:"8:30 pm":Los Angeles Lakers:96:Utah Jazz:120
Sat, Dec 1, 2007:"7:30 pm":Charlotte Bobcats:95:Chicago Bulls:111
Sat, Dec 1, 2007:"7:00 pm":Minnesota Timberwolves:80:Memphis Grizzlies:109
Sat, Dec 1, 2007:"7:30 pm":Detroit Pistons:117:Milwaukee Bucks:91
Sat, Dec 1, 2007:"7:30 pm":Philadelphia 76ers:92:New Jersey Nets:94
Sat, Dec 1, 2007:"7:00 pm":Dallas Mavericks:108:New Orleans Hornets:112
Sat, Dec 1, 2007:"7:00 pm":Houston Rockets:99:Sacramento Kings:107
Sat, Dec 1, 2007:"7:00 pm":Toronto Raptors:97:Washington Wizards:101
Sun, Dec 2, 2007:"12:30 pm":Cleveland Cavaliers:70:Boston Celtics:80
Sun, Dec 2, 2007:"6:00 pm":Miami Heat:89:Denver Nuggets:115
Sun, Dec 2, 2007:"6:00 pm":New Jersey Nets:95:Detroit Pistons:118
Sun, Dec 2, 2007:"12:30 pm":Indiana Pacers:101:Los Angeles Clippers:95
Sun, Dec 2, 2007:"6:30 pm":Orlando Magic:104:Los Angeles Lakers:97
Sun, Dec 2, 2007:"7:00 pm":Phoenix Suns:115:New York Knicks:104
Sun, Dec 2, 2007:"2:30 pm":Portland Trail Blazers:79:San Antonio Spurs:100
Sun, Dec 2, 2007:"6:00 pm":Golden State Warriors:109:Seattle SuperSonics:96
Mon, Dec 3, 2007:"7:30 pm":Dallas Mavericks:103:Chicago Bulls:98
Mon, Dec 3, 2007:"7:30 pm":Orlando Magic:123:Golden State Warriors:117
Mon, Dec 3, 2007:"7:00 pm":Portland Trail Blazers:106:Memphis Grizzlies:105
Mon, Dec 3, 2007:"7:00 pm":Atlanta Hawks:88:Philadelphia 76ers:79
Mon, Dec 3, 2007:"7:00 pm":Charlotte Bobcats:79:Toronto Raptors:98
Mon, Dec 3, 2007:"7:00 pm":Miami Heat:101:Utah Jazz:110
Tue, Dec 4, 2007:"7:00 pm":Detroit Pistons:106:Atlanta Hawks:95
Tue, Dec 4, 2007:"7:00 pm":New Jersey Nets:100:Cleveland Cavaliers:79
Tue, Dec 4, 2007:"7:00 pm":Phoenix Suns:121:Indiana Pacers:117
Tue, Dec 4, 2007:"7:30 pm":Milwaukee Bucks:87:Los Angeles Clippers:78
Tue, Dec 4, 2007:"7:00 pm":Los Angeles Lakers:116:Minnesota Timberwolves:95
Tue, Dec 4, 2007:"7:00 pm":Utah Jazz:107:Sacramento Kings:117
Wed, Dec 5, 2007:"7:00 pm":Chicago Bulls:91:Charlotte Bobcats:82
Wed, Dec 5, 2007:"7:00 pm":Los Angeles Lakers:111:Denver Nuggets:107
Wed, Dec 5, 2007:"7:30 pm":Milwaukee Bucks:90:Golden State Warriors:120
Wed, Dec 5, 2007:"7:30 pm":Memphis Grizzlies:92:Houston Rockets:105
Wed, Dec 5, 2007:"7:30 pm":New York Knicks:100:New Jersey Nets:93
Wed, Dec 5, 2007:"7:00 pm":Detroit Pistons:91:New Orleans Hornets:76
Wed, Dec 5, 2007:"7:00 pm":Boston Celtics:113:Philadelphia 76ers:103
Wed, Dec 5, 2007:"7:30 pm":Dallas Mavericks:95:San Antonio Spurs:97
Wed, Dec 5, 2007:"7:30 pm":Los Angeles Clippers:88:Seattle SuperSonics:95
Wed, Dec 5, 2007:"7:00 pm":Phoenix Suns:136:Toronto Raptors:123
Wed, Dec 5, 2007:"7:00 pm":Cleveland Cavaliers:86:Washington Wizards:105
Thu, Dec 6, 2007:"7:00 pm":Minnesota Timberwolves:89:Atlanta Hawks:90
Thu, Dec 6, 2007:"7:00 pm":Denver Nuggets:122:Dallas Mavericks:109
Thu, Dec 6, 2007:"7:30 pm":Miami Heat:106:Portland Trail Blazers:112
Fri, Dec 7, 2007:"7:30 pm":Toronto Raptors:84:Boston Celtics:112
Fri, Dec 7, 2007:"7:00 pm":Chicago Bulls:98:Detroit Pistons:91
Fri, Dec 7, 2007:"7:30 pm":Miami Heat:113:Golden State Warriors:120
Fri, Dec 7, 2007:"7:30 pm":Houston Rockets:96:New Jersey Nets:89
Fri, Dec 7, 2007:"7:00 pm":Memphis Grizzlies:116:New Orleans Hornets:118
Fri, Dec 7, 2007:"7:00 pm":Indiana Pacers:115:Orlando Magic:109
Fri, Dec 7, 2007:"7:00 pm":New York Knicks:90:Philadelphia 76ers:101
Fri, Dec 7, 2007:"7:00 pm":Los Angeles Clippers:97:Sacramento Kings:87
Fri, Dec 7, 2007:"8:30 pm":Utah Jazz:98:San Antonio Spurs:104
Fri, Dec 7, 2007:"7:30 pm":Milwaukee Bucks:98:Seattle SuperSonics:104
Fri, Dec 7, 2007:"7:00 pm":Phoenix Suns:122:Washington Wizards:107
Sat, Dec 8, 2007:"7:00 pm":Memphis Grizzlies:78:Atlanta Hawks:86
Sat, Dec 8, 2007:"7:00 pm":Cleveland Cavaliers:93:Charlotte Bobcats:96
Sat, Dec 8, 2007:"7:30 pm":Boston Celtics:92:Chicago Bulls:81
Sat, Dec 8, 2007:"7:30 pm":Utah Jazz:117:Dallas Mavericks:125
Sat, Dec 8, 2007:"7:00 pm":Sacramento Kings:97:Denver Nuggets:101
Sat, Dec 8, 2007:"7:00 pm":Phoenix Suns:93:Minnesota Timberwolves:100
Sat, Dec 8, 2007:"7:30 pm":Philadelphia 76ers:105:New York Knicks:77
Sun, Dec 9, 2007:"6:00 pm":Charlotte Bobcats:85:Detroit Pistons:104
Sun, Dec 9, 2007:"12:30 pm":Miami Heat:100:Los Angeles Clippers:94
Sun, Dec 9, 2007:"6:30 pm":Golden State Warriors:113:Los Angeles Lakers:123
Sun, Dec 9, 2007:"6:00 pm":Seattle SuperSonics:88:New Orleans Hornets:91
Sun, Dec 9, 2007:"3:00 pm":Milwaukee Bucks:113:Portland Trail Blazers:117
Sun, Dec 9, 2007:"12:30 pm":Houston Rockets:80:Toronto Raptors:93
Sun, Dec 9, 2007:"7:00 pm":New Jersey Nets:89:Washington Wizards:104
Mon, Dec 10, 2007:"7:30 pm":Dallas Mavericks:99:New York Knicks:89
Mon, Dec 10, 2007:"7:00 pm":Atlanta Hawks:98:Orlando Magic:87
Mon, Dec 10, 2007:"7:00 pm":Houston Rockets:88:Philadelphia 76ers:100
Mon, Dec 10, 2007:"7:00 pm":Miami Heat:117:Phoenix Suns:113
Mon, Dec 10, 2007:"7:00 pm":Milwaukee Bucks:93:Sacramento Kings:96
Tue, Dec 11, 2007:"7:00 pm":Toronto Raptors:100:Atlanta Hawks:88
Tue, Dec 11, 2007:"7:30 pm":Seattle SuperSonics:96:Chicago Bulls:123
Tue, Dec 11, 2007:"7:00 pm":Indiana Pacers:105:Cleveland Cavaliers:118
Tue, Dec 11, 2007:"7:30 pm":San Antonio Spurs:84:Golden State Warriors:96
